2022/12/17 12:31:10.000 AM - 2022/12/17 12:31:20.000 AM,6878.1187,0.55236113,7.365741,1.0231482,10.050926,3.2175925
2022/12/17 12:31:20.000 AM - 2022/12/17 12:31:30.000 AM,6876.9863,0.552196,7.365741,1.0231482,10.050926,3.2175925
2022/12/17 12:31:30.000 AM - 2022/12/17 12:31:40.000 AM,6876.9863,0.5521875,7.365741,1.0231482,9.829907,3.2175925
2022/12/17 12:31:40.000 AM - 2022/12/17 12:31:50.000 AM,6876.9863,0.5521875,7.342102,1.088037,9.046296,3.2175925
2022/12/17 12:31:50.000 AM - 2022/12/17 12:32:00.000 AM,6876.9863,0.5521875,7.304199,2.0370371,9.046296,3.6765926
2022/12/17 12:32:00.000 AM - 2022/12/17 12:32:10.000 AM,6876.9863,0.5521875,7.290685,2.0370371,8.661523,4.2175927
2022/12/17 12:32:10.000 AM - 2022/12/17 12:32:20.000 AM,6876.913,0.5521875,7.365741,2.0370371,9.046296,4.2175927
2022/12/17 12:32:20.000 AM - 2022/12/17 12:32:30.000 AM,6876.8335,0.5511484,7.365741,2.0370371,9.440111,4.2175927
2022/12/17 12:32:30.000 AM - 2022/12/17 12:32:40.000 AM,6876.8335,0.5509722,7.365741,1.8924075,10.050926,4.2175927
2022/12/17 12:32:40.000 AM - 2022/12/17 12:32:50.000 AM,6876.8335,0.5509722,7.365741,1.0185186,10.8265,3.864352
2022/12/17 12:32:50.000 AM - 2022/12/17 12:33:00.000 AM,6876.8335,0.5509722,7.365741,1.0185186,11.055555,3.2083333
